protein_set_id;sup;accession;gene_name;description;protein_set_score;is_validated;selection_level;#sameset_protein_matches;#subset_protein_matches;coverage;MW;#observable_peptides;#sequences;#specific_sequences;#peptides;#specific_peptides;#peptide_matches;#specific_peptide_matches;peptides_count_A_01.raw.mzDB.t.xml;peptides_count_A_02.raw.mzDB.t.xml;peptides_count_A_03.raw.mzDB.t.xml;peptides_count_A_04.raw.mzDB.t.xml;peptides_count_B_01.raw.mzDB.t.xml;peptides_count_B_02.raw.mzDB.t.xml;peptides_count_B_03.raw.mzDB.t.xml;peptides_count_B_04.raw.mzDB.t.xml;peptides_count_C_01.raw.mzDB.t.xml;peptides_count_C_02.raw.mzDB.t.xml;peptides_count_C_03.raw.mzDB.t.xml;peptides_count_C_04.raw.mzDB.t.xml;psm_count_A_01.raw.mzDB.t.xml;psm_count_A_02.raw.mzDB.t.xml;psm_count_A_03.raw.mzDB.t.xml;psm_count_A_04.raw.mzDB.t.xml;psm_count_B_01.raw.mzDB.t.xml;psm_count_B_02.raw.mzDB.t.xml;psm_count_B_03.raw.mzDB.t.xml;psm_count_B_04.raw.mzDB.t.xml;psm_count_C_01.raw.mzDB.t.xml;psm_count_C_02.raw.mzDB.t.xml;psm_count_C_03.raw.mzDB.t.xml;psm_count_C_04.raw.mzDB.t.xml;raw_abundance_A_01.raw.mzDB.t.xml;raw_abundance_A_02.raw.mzDB.t.xml;raw_abundance_A_03.raw.mzDB.t.xml;raw_abundance_A_04.raw.mzDB.t.xml;raw_abundance_B_01.raw.mzDB.t.xml;raw_abundance_B_02.raw.mzDB.t.xml;raw_abundance_B_03.raw.mzDB.t.xml;raw_abundance_B_04.raw.mzDB.t.xml;raw_abundance_C_01.raw.mzDB.t.xml;raw_abundance_C_02.raw.mzDB.t.xml;raw_abundance_C_03.raw.mzDB.t.xml;raw_abundance_C_04.raw.mzDB.t.xml;abundance_A_01.raw.mzDB.t.xml;abundance_A_02.raw.mzDB.t.xml;abundance_A_03.raw.mzDB.t.xml;abundance_A_04.raw.mzDB.t.xml;abundance_B_01.raw.mzDB.t.xml;abundance_B_02.raw.mzDB.t.xml;abundance_B_03.raw.mzDB.t.xml;abundance_B_04.raw.mzDB.t.xml;abundance_C_01.raw.mzDB.t.xml;abundance_C_02.raw.mzDB.t.xml;abundance_C_03.raw.mzDB.t.xml;abundance_C_04.raw.mzDB.t.xml
69705;1;sp|P0A853|TNAA_ECOLI;;sp|P0A853|TNAA_ECOLI Tryptophanase OS=Escherichia coli (strain K12) OX=83333 GN=tnaA PE=1 SV=1;3236,784;true;2;1;0;0;0;-1;55;55;60;60;1377;1377;38;39;36;34;31;30;30;29;40;39;38;37;59;57;56;46;39;40;39;35;60;64;58;54;494513792;465573472;435856416;481759456;195432368;199064112;219241984;225922688;470670624;479708096;472626240;475666752;424268928;412268544;411055008;445340800;199359904;201701552;216361664;225401344;482533696;481243808;476079648;475666752
69716;1;sp|P0ACF4|DBHB_ECOLI;;sp|P0ACF4|DBHB_ECOLI DNA-binding protein HU-beta OS=Escherichia coli (strain K12) OX=83333 GN=hupB PE=1 SV=1;159,007;true;2;1;0;0;0;-1;4;4;4;4;15;15;1;;;2;;;;;1;;1;1;1;0;0;2;0;0;0;0;1;0;1;1;2029568,5;1855696;1567764,62;1746514,75;329297,88;905299,75;906947,06;830097,25;2143917,75;1922739;2139612,5;2171635,75;1741271,5;1643231,62;1478554,5;1614486,5;335915,78;917294,25;895032;828181,62;2197954,5;1928894,75;2155245,75;2171635,75
69736;1;sp|P60785|LEPA_ECOLI;;sp|P60785|LEPA_ECOLI Elongation factor 4 OS=Escherichia coli (strain K12) OX=83333 GN=lepA PE=1 SV=1;29,265;true;2;1;0;0;0;-1;1;1;1;1;1;1;;;;1;;;;;;;;;;;;1;0;0;0;0;;0;;0;;;;921816,81;924302,88;915358,56;976840,62;721201,88;;962066,88;;882666,88;;;;852131,88;942878,62;927486,31;964007,38;719537,5;;965146,94;;882666,88
69740;1;sp|P22333|ADD_ECOLI;;sp|P22333|ADD_ECOLI Adenosine deaminase OS=Escherichia coli (strain K12) OX=83333 GN=add PE=3 SV=2;38,167;true;2;1;0;0;0;-1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69741;1;sp|P0ABH7|CISY_ECOLI;;sp|P0ABH7|CISY_ECOLI Citrate synthase OS=Escherichia coli (strain K12) OX=83333 GN=gltA PE=1 SV=1;481,078;true;2;1;0;0;0;-1;9;9;10;10;141;141;8;6;8;7;3;3;4;4;7;5;7;6;9;6;9;8;3;4;4;5;7;6;7;7;14147584;12369431;11723238;12684638;5258111;5307223;5911184,5;5814267;12555770;11880658;13562781;14268632;12137943;10953217;11056154;11725741;5363783,5;5377539;5833526,5;5800849;12872234;11918693;13661878;14268632
69765;1;sp|P0ABT2|DPS_ECOLI;;sp|P0ABT2|DPS_ECOLI DNA protection during starvation protein OS=Escherichia coli (strain K12) OX=83333 GN=dps PE=1 SV=2;189,277;true;2;1;0;0;0;-1;5;5;5;5;33;33;2;1;2;2;;1;;;1;2;3;2;2;1;2;2;0;1;0;0;1;2;3;2;6392380;5502405;5779853;6121784;3877240,5;4029826,5;2434217,5;3725263,25;6422658,5;6764185;6492603;6342463;5484353;4872417,5;5450963;5659006;3955161,5;4083218,5;2402237,75;3716666,5;6584539;6785840,5;6540043;6342463
69772;1;sp|P23847|DPPA_ECOLI;;sp|P23847|DPPA_ECOLI Periplasmic dipeptide transport protein OS=Escherichia coli (strain K12) OX=83333 GN=dppA PE=1 SV=1;594,96;true;2;1;0;0;0;-1;15;15;15;15;150;150;6;8;9;8;2;1;2;3;8;9;8;11;6;8;9;8;2;1;2;3;8;9;9;12;15443822;15773121;15375369;15037669;6891679;7606102;8086557;7457273;15092003;16729488;16730672;16247059;13250051;13967206;14500468;13900891;7030180,5;7706877;7980320,5;7440063;15472389;16783046;16852918;16247059
69776;1;sp|P77695|GNSB_ECOLI;;sp|P77695|GNSB_ECOLI Protein GnsB OS=Escherichia coli (strain K12) OX=83333 GN=gnsB PE=3 SV=2;22,392;true;2;1;0;0;0;-1;1;1;1;1;1;1;;1;;;;;;;;1;1;;0;1;0;0;0;0;0;0;0;1;1;0;932907,5;846241,75;404423,75;703304,44;272997,5;304092,25;383951,44;304463,47;706958,5;887541,75;781377,75;740906,31;800389,44;749352,94;381410,91;650138;278483,94;308121,22;378907,28;303760,84;724777,12;890383,19;787087,06;740906,31
69779;1;sp|P38521|YGGL_ECOLI;;sp|P38521|YGGL_ECOLI Uncharacterized protein YggL OS=Escherichia coli (strain K12) OX=83333 GN=yggL PE=4 SV=2;31,611;true;2;1;0;0;0;-1;1;1;1;1;2;2;;;1;;;;;;;1;;;0;0;1;0;0;0;0;0;0;1;0;0;614341,88;444993,31;503912,31;449263,47;298304,12;380318,62;197116,91;215799,38;548093,31;501152,44;427641,59;388327,81;527075,56;394044,66;475238,31;415301,31;304299,16;385357,53;194527,28;215301,36;561907,81;502756,88;430766,25;388327,81
69801;1;sp|P77258|NEMA_ECOLI;;sp|P77258|NEMA_ECOLI N-ethylmaleimide reductase OS=Escherichia coli (strain K12) OX=83333 GN=nemA PE=2 SV=1;27,806;true;2;1;0;0;0;-1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69808;1;sp|P68679|RS21_ECOLI;;sp|P68679|RS21_ECOLI 30S ribosomal protein S21 OS=Escherichia coli (strain K12) OX=83333 GN=rpsU PE=1 SV=2;44,214;true;2;1;0;0;0;-1;1;1;1;1;17;17;1;1;1;1;;;;;1;1;1;1;2;1;1;1;0;0;0;0;1;1;1;1;2024056,75;2197464,75;1801949,5;1507163,5;1271284,5;1103179,75;1043628,88;1047435,44;1647532,25;2682277,75;1856304,5;2192646,75;1736542,75;1945870,25;1699413,62;1393229,12;1296833,5;1117796;1029918,19;1045018,19;1689057,75;2690865;1869868;2192646,75
69820;1;sp|P08178|PUR5_ECOLI;;sp|P08178|PUR5_ECOLI Phosphoribosylformylglycinamidine cyclo-ligase OS=Escherichia coli (strain K12) OX=83333 GN=purM PE=1 SV=3;21,907;true;2;1;0;0;0;-1;1;1;1;1;1;1;;;;;;;;;1;;1;1;0;0;0;0;0;0;0;0;1;0;1;1;609629,81;555379,5;766271,75;567178,69;718794,62;207859,88;554934,19;652069,44;748009,88;258882,66;666709,19;868632,31;523032,88;491792,41;722668,75;524302,69;733240,25;210613,84;547643,75;650564,62;766863,19;259711,47;671580,62;868632,31
69828;1;sp|P0A9W3|ETTA_ECOLI;;sp|P0A9W3|ETTA_ECOLI Energy-dependent translational throttle protein EttA OS=Escherichia coli (strain K12) OX=83333 GN=ettA PE=1 SV=2;69,582;true;2;1;0;0;0;-1;1;1;1;1;10;10;;;1;;;;;;1;;;;;;1;;;;;;1;0;0;;;;160865,28;;;;;;254248,31;142724,97;141595,97;;;;151711,61;;;;;;260656,55;143181,91;142630,56;
69835;1;sp|P0AAG8|MGLA_ECOLI;;sp|P0AAG8|MGLA_ECOLI Galactose/methyl galactoside import ATP-binding protein MglA OS=Escherichia coli (strain K12) OX=83333 GN=mglA PE=1 SV=1;30,331;true;2;1;0;0;0;-1;1;1;1;1;2;2;;;;;;;;;;;;;0;0;;0;0;;0;0;;0;;0;552684,75;520800,59;;596880,81;456821,06;;397423,25;462623,81;;631646,62;;488328,41;474176,75;461172,53;;551759,5;466001,81;;392202,09;461556,19;;633668,81;;488328,41
69837;1;sp|P0AAT9|YBEL_ECOLI;;sp|P0AAT9|YBEL_ECOLI Uncharacterized protein YbeL OS=Escherichia coli (strain K12) OX=83333 GN=ybeL PE=4 SV=1;45,846;true;2;1;0;0;0;-1;1;1;1;1;5;5;;;1;;;;;;1;;1;1;0;0;1;0;;0;;0;1;0;1;1;567779,62;459966,94;849465,06;555396,56;;298184,56;;377724,5;542476,62;570416,44;652392,5;714811,75;487127,44;407303,91;801128,12;513411,25;;302135,25;;376852,81;556149,56;572242,62;657159,31;714811,75
69841;1;sp|P00509|AAT_ECOLI;;sp|P00509|AAT_ECOLI Aspartate aminotransferase OS=Escherichia coli (strain K12) OX=83333 GN=aspC PE=1 SV=1;382,471;true;2;1;0;0;0;-1;9;9;9;9;109;109;5;4;5;5;3;3;3;3;5;6;4;4;5;4;5;5;3;3;3;3;5;6;4;4;8413608;6457461;8339519;8173471,5;3645585;3447986,75;3129270;2964678,75;7788381,5;9190710;8326375,5;8630645;7218468;5718126,5;7864977,5;7555596,5;3718850,5;3493669,75;3088159,25;2957837;7984684,5;9220134;8387214;8630645
69850;1;sp|P37906|PUUB_ECOLI;;sp|P37906|PUUB_ECOLI Gamma-glutamylputrescine oxidoreductase OS=Escherichia coli (strain K12) OX=83333 GN=puuB PE=1 SV=2;26,154;true;2;1;0;0;0;-1;1;1;1;1;5;5;1;1;1;1;1;1;;;1;;;;1;1;1;1;1;1;0;0;1;0;0;0;1344192,5;1058542,5;1059361,38;1330305;1355463,62;866489,44;1356085,12;1192171,88;899554,81;962752;1091802,25;1274006,75;1153252,12;937346,69;999080,81;1229740,38;1382704,38;877969,69;1338269,5;1189420,62;922227,81;965834,25;1099779,75;1274006,75
69865;1;sp|P0ACA3|SSPA_ECOLI;;sp|P0ACA3|SSPA_ECOLI Stringent starvation protein A OS=Escherichia coli (strain K12) OX=83333 GN=sspA PE=1 SV=2;147,404;true;2;1;0;0;0;-1;4;4;4;4;21;21;2;1;2;1;;;;;1;1;1;2;2;1;2;1;0;0;0;0;1;1;1;2;3066081;1366015,38;3003448,25;2513093,75;757754;561111,25;204716,52;208920,86;2116050,5;2976116;1900472,88;3414434,25;2630549;1209616;2832543,5;2323116;772982,62;568545,5;202027,05;208438,72;2169384,75;2985643,75;1914359,12;3414434,25
69892;1;sp|P0A7S3|RS12_ECOLI;;sp|P0A7S3|RS12_ECOLI 30S ribosomal protein S12 OS=Escherichia coli (strain K12) OX=83333 GN=rpsL PE=1 SV=2;121,321;true;2;1;0;0;0;-1;3;3;3;3;36;36;2;2;1;3;1;2;1;1;1;2;3;2;2;2;1;3;1;2;1;1;1;2;4;2;4552371;4157984,5;3938076;5645346;1732277,12;2258738,5;2206183;1863318;4783288;5234915;5613957,5;5639124,5;3905714;3681924;3713988,5;5218585,5;1767090,75;2288665;2177199,5;1859017,75;4903849;5251675;5654977,5;5639124,5
69902;1;sp|P0A862|TPX_ECOLI;;sp|P0A862|TPX_ECOLI Thiol peroxidase OS=Escherichia coli (strain K12) OX=83333 GN=tpx PE=1 SV=2;459,504;true;2;1;0;0;0;-1;8;8;8;8;148;148;7;7;7;6;3;3;4;2;6;7;6;6;8;7;8;6;3;3;4;2;8;9;8;7;24491496;23657248;21942114;22126048;11491184;10711784;10764250;11402928;22769608;24162172;23519472;25575132;21012518;20948658;20693542;20453424;11722123;10853707;10622834;11376612;23343508;24239526;23691322;25575132
69916;1;sp|P13029|KATG_ECOLI;;sp|P13029|KATG_ECOLI Catalase-peroxidase OS=Escherichia coli (strain K12) OX=83333 GN=katG PE=1 SV=2;340,678;true;2;1;0;0;0;-1;9;9;10;10;67;67;5;3;3;3;1;1;1;1;5;5;4;2;6;3;3;3;1;1;1;1;6;5;4;2;3173436;2348834;2602165;2934237,75;1045075,5;1044637;1275298,38;1506618,12;3309346,25;3330365,5;2853972;2530902,25;2722654,25;2079908,75;2454094,5;2712423,25;1066078,38;1058477,5;1258544,25;1503141,12;3392757,25;3341028;2874825,5;2530902,25
69920;1;sp|P60624|RL24_ECOLI;;sp|P60624|RL24_ECOLI 50S ribosomal protein L24 OS=Escherichia coli (strain K12) OX=83333 GN=rplX PE=1 SV=2;111,881;true;2;1;0;0;0;-1;3;3;3;3;41;41;1;1;2;2;;;1;;1;2;2;2;1;2;2;2;0;0;1;0;1;2;2;2;4182354,25;4702296;4280161;5628639,5;1259857,75;1537124,38;2519228,75;2338709,25;4067160,75;4684315,5;4748120;6579978;3588257,5;4163915,75;4036608;5203141,5;1285177,25;1557490;2486132,25;2333312,25;4169672,25;4699312;4782813;6579978
69927;1;sp|P04079|GUAA_ECOLI;;sp|P04079|GUAA_ECOLI GMP synthase [glutamine-hydrolyzing] OS=Escherichia coli (strain K12) OX=83333 GN=guaA PE=1 SV=1;25,107;true;2;1;0;0;0;-1;1;1;1;1;5;5;;1;;;;;;;;;;1;0;1;0;0;0;0;;;0;;0;1;510769,22;431990,5;589397,88;476336,41;227942,56;178693,53;;;318343,53;;564916;351265,38;438215,25;382530,59;555859,5;440327,66;232523,53;181061,06;;;326367,28;;569043,69;351265,38
69931;1;sp|P60438|RL3_ECOLI;;sp|P60438|RL3_ECOLI 50S ribosomal protein L3 OS=Escherichia coli (strain K12) OX=83333 GN=rplC PE=1 SV=1;251,945;true;2;1;0;0;0;-1;5;5;5;5;72;72;4;3;4;4;;1;2;2;4;4;4;5;4;3;4;4;0;1;2;2;5;4;4;5;6841820,5;5803335,5;7099947;5193445,5;2401821,5;1523821,75;2130008,5;2380964,25;6380477,5;6060228,5;5929229;6530774;5869951;5138893,5;6695940;4800845,5;2450091,25;1544011;2102025,5;2375469,5;6541295;6079630,5;5972552;6530774
69937;1;sp|P0ADG7|IMDH_ECOLI;;sp|P0ADG7|IMDH_ECOLI Inosine-5'-monophosphate dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=guaB PE=1 SV=1;124,536;true;2;1;0;0;0;-1;2;2;2;2;18;18;2;1;1;1;;;;1;1;;2;1;2;1;1;1;0;0;0;1;1;0;2;1;913708,25;966336;728849,88;1018546;228027,55;198620,8;198424,78;177237,56;752980,12;663299,25;861476,25;869898,38;783917,5;855697,25;687376,25;941548,75;232610,22;201252,36;195817,97;176828,53;771958,75;665422,81;867770,81;869898,38
69941;1;sp|P0ACF0|DBHA_ECOLI;;sp|P0ACF0|DBHA_ECOLI DNA-binding protein HU-alpha OS=Escherichia coli (strain K12) OX=83333 GN=hupA PE=1 SV=1;415,737;true;2;1;0;0;0;-1;8;8;8;8;93;93;4;4;6;5;3;3;4;3;6;6;5;4;4;4;6;5;3;3;4;3;6;6;5;4;28854152;29625310;26052322;25967936;12108768;11220682;12920324;12840976;28102266;28606512;29301234;30013492;24755466;26233418;24569872;24004886;12352120;11369346;12750584;12811340;28810576;28698096;29515328;30013492
69948;1;sp|P0AES4|GYRA_ECOLI;;sp|P0AES4|GYRA_ECOLI DNA gyrase subunit A OS=Escherichia coli (strain K12) OX=83333 GN=gyrA PE=1 SV=1;25,587;true;2;1;0;0;0;-1;1;1;1;1;1;1;;1;;1;;;;;;;;;0;1;0;1;0;0;0;0;0;0;0;0;1055858,38;818939,06;795390,94;1061405;602386,56;621748,25;531451,81;218095,88;581470,62;787628,69;785885,88;682337,94;905875,38;725176,19;750131;981167,88;614492,75;629985,88;524469,88;217592,56;596126,38;790150,25;791628,12;682337,94
69959;1;sp|P0A7D4|PURA_ECOLI;;sp|P0A7D4|PURA_ECOLI Adenylosuccinate synthetase OS=Escherichia coli (strain K12) OX=83333 GN=purA PE=1 SV=2;520,348;true;2;1;0;0;0;-1;13;13;13;13;158;158;8;5;5;7;3;4;4;2;7;6;11;6;8;5;5;7;3;4;4;2;7;7;11;6;11562550;10885682;10451669;9768034;5256750;5253533;3911491,75;3516279,5;10150249;10376934;11054047;10891530;9920109;9639348;9856941;9029617;5362395;5323137;3860104,75;3508164,5;10406082;10410156;11134816;10891530
69965;1;sp|P69222|IF1_ECOLI;;sp|P69222|IF1_ECOLI Translation initiation factor IF-1 OS=Escherichia coli (strain K12) OX=83333 GN=infA PE=1 SV=2;25,437;true;2;1;0;0;0;-1;1;1;1;1;4;4;1;;;;;;;;;;;;2;0;0;0;;;;;0;0;0;0;1045840,94;903726,56;640376;1205670,38;;;;;755087,94;901220,75;592494,62;971787,75;897280,88;800256,12;603936,81;1114527,5;;;;;774119,69;904106;596823,81;971787,75
69966;1;sp|P0A8V2|RPOB_ECOLI;;sp|P0A8V2|RPOB_ECOLI DNA-directed RNA polymerase subunit beta OS=Escherichia coli (strain K12) OX=83333 GN=rpoB PE=1 SV=1;645,799;true;2;1;0;0;0;-1;16;16;16;16;128;128;5;6;8;8;2;1;2;;10;8;8;7;5;6;8;8;2;1;2;0;10;8;8;7;8227752;8622297;8995503;7671304;3735271,75;4433158;3721478,75;4331958,5;7502164;9528246;11339229;8488549;7059013,5;7635104;8483634;7091390,5;3810339,25;4491894;3672588;4321961;7691253;9558750;11422081;8488549
69977;1;sp|P63224|GMHA_ECOLI;;sp|P63224|GMHA_ECOLI Phosphoheptose isomerase OS=Escherichia coli (strain K12) OX=83333 GN=gmhA PE=1 SV=1;160,783;true;2;1;0;0;0;-1;3;3;3;3;32;32;2;3;1;1;;;;;2;2;1;2;2;3;1;1;0;0;0;0;2;2;1;2;1662972,75;1686433,75;904956,88;1306392,75;488796,31;80955,29;477823,91;409988,12;1370346,5;1026823,06;868557,88;964815,62;1426750;1493348,75;853462,31;1207635,75;498619,69;82027,88;471546,5;409041,97;1404885,5;1030110,44;874904,12;964815,62
69978;1;sp|P07813|SYL_ECOLI;;sp|P07813|SYL_ECOLI Leucine--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=leuS PE=1 SV=2;142,566;true;2;1;0;0;0;-1;3;3;3;3;22;22;;;;2;;;;;1;2;;2;;0;0;2;;0;;;1;2;0;2;;1285859,25;1690900,25;1239716,38;;417098,44;;;1447155,38;1408836,12;882038,12;1635550;;1138637,25;1594683,38;1145999,75;;422624,66;;;1483630,5;1413346,5;888482,88;1635550
70025;1;sp|P0AA10|RL13_ECOLI;;sp|P0AA10|RL13_ECOLI 50S ribosomal protein L13 OS=Escherichia coli (strain K12) OX=83333 GN=rplM PE=1 SV=1;144,045;true;2;1;0;0;0;-1;4;4;4;4;31;31;1;3;2;2;;;;;3;1;2;2;1;3;2;2;0;0;0;0;3;1;2;2;4561219;3662725,5;3681438;4295970;1492268,75;1600047,88;1753969,38;1804713,38;3316971;3648705;4379065,5;3566037;3913305;3243368,5;3471954;3971215,5;1522259;1621247,12;1730926,5;1800548,5;3400574;3660386,25;4411062;3566037
70030;1;sp|P37903|USPF_ECOLI;;sp|P37903|USPF_ECOLI Universal stress protein F OS=Escherichia coli (strain K12) OX=83333 GN=uspF PE=1 SV=2;39,919;true;2;1;0;0;0;-1;1;1;1;1;14;14;1;1;1;1;;;;;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;875311,44;1095098,5;1017035,94;955001;330978,59;528430,75;465368,94;497262,12;1019473,69;1040399,81;983792,88;1112560,75;750974,81;969717,31;959163,75;882807,5;337630,28;535432;459255,16;496114,56;1045169,19;1043730,62;990981,12;1112560,75
70031;1;sp|P62399|RL5_ECOLI;;sp|P62399|RL5_ECOLI 50S ribosomal protein L5 OS=Escherichia coli (strain K12) OX=83333 GN=rplE PE=1 SV=2;203,354;true;2;1;0;0;0;-1;7;7;7;7;22;22;1;;2;;;;;;1;2;4;1;1;0;2;0;0;0;0;0;1;2;4;1;5837859,5;5322708;5621874,5;5644458,5;1817562,38;1898408;2182840;2511064;6001042;6025224;6165616;5982559;5008600,5;4713295;5301973,5;5217765,5;1854090;1923560,25;2154163;2505269;6152297;6044513,5;6210666,5;5982559
70041;1;sp|P0AFF6|NUSA_ECOLI;;sp|P0AFF6|NUSA_ECOLI Transcription termination/antitermination protein NusA OS=Escherichia coli (strain K12) OX=83333 GN=nusA PE=1 SV=1;230,968;true;2;1;0;0;0;-1;4;4;4;4;59;59;2;2;3;2;;2;2;;3;3;3;3;3;2;3;2;;2;3;;3;5;5;4;2626367;3253109;2378831;1543231,75;;1827211,12;1613351,75;;2289955,5;1923461,38;1779375,25;1750424;2253296;2880650,5;2243469;1426571;;1851420,25;1592156,25;;2347673;1929619,25;1792376,5;1750424
70058;1;sp|P0A6P9|ENO_ECOLI;;sp|P0A6P9|ENO_ECOLI Enolase OS=Escherichia coli (strain K12) OX=83333 GN=eno PE=1 SV=2;725,391;true;2;1;0;0;0;-1;14;14;15;15;185;185;7;9;9;7;5;5;4;5;8;7;8;9;7;10;9;7;5;5;4;5;8;7;8;9;20267814;22893062;19002074;16947250;8271330;7768851,5;9453309;8177303;17978354;19096300;19651152;20282066;17388804;20271968;17920804;15666120;8437560;7871782,5;9329115;8158432;18431492;19157442;19794738;20282066
70063;1;sp|P07395|SYFB_ECOLI;;sp|P07395|SYFB_ECOLI Phenylalanine--tRNA ligase beta subunit OS=Escherichia coli (strain K12) OX=83333 GN=pheT PE=1 SV=2;353,051;true;2;1;0;0;0;-1;8;8;8;8;52;52;4;3;3;4;;;;;2;3;2;4;6;3;3;5;0;0;0;0;2;3;2;4;3918161,5;3783026;4249708;3372896,75;1315293;1146044,12;1085806,25;1345998;3516024;3998083;3529392;4098102,75;3361593;3349895,75;4007888;3117922;1341726,5;1161228,25;1071541,5;1342891,75;3604644;4010883;3555180;4098102,75
70066;1;sp|P00452|RIR1_ECOLI;;sp|P00452|RIR1_ECOLI Ribonucleoside-diphosphate reductase 1 subunit alpha OS=Escherichia coli (strain K12) OX=83333 GN=nrdA PE=1 SV=2;47,774;true;2;1;0;0;0;-1;1;1;1;1;3;3;;;1;;;;;;1;;;;0;;1;;;;;;1;;0;;279435,47;;403961,84;;;;;;219913,05;;236519,45;;239742,11;;380975,31;;;;;;225455,88;;238247,62;
70069;1;sp|P21513|RNE_ECOLI;;sp|P21513|RNE_ECOLI Ribonuclease E OS=Escherichia coli (strain K12) OX=83333 GN=rne PE=1 SV=6;59,822;true;2;1;0;0;0;-1;1;1;1;1;27;27;1;1;1;1;;;;1;1;;1;1;2;2;2;2;;;;2;2;;1;2;22939,15;21224,19;27306,13;30231,27;;;;10604,03;23398,9;;26305,83;33135,14;19680,68;18794,17;25752,33;27945,93;;;;10579,56;23988,66;;26498,04;33135,14
70071;1;sp|P61889|MDH_ECOLI;;sp|P61889|MDH_ECOLI Malate dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=mdh PE=1 SV=1;1691,571;true;2;1;0;0;0;-1;23;23;25;25;580;580;20;20;21;20;13;14;14;11;22;19;19;18;26;25;27;27;14;16;16;15;30;24;25;24;76145304;71540792;63083880;67680816;26003222;28558558;27965610;28342898;62389932;69554720;67041592;69192440;65328984;63349864;59494240;62564472;26525808;28936932;27598214;28277490;63962452;69777376;67531432;69192440
70072;1;sp|P61949|FLAV_ECOLI;;sp|P61949|FLAV_ECOLI Flavodoxin 1 OS=Escherichia coli (strain K12) OX=83333 GN=fldA PE=1 SV=2;124,577;true;2;1;0;0;0;-1;2;2;2;2;12;12;;;;;;;;;1;2;2;2;0;;;0;0;0;0;;1;2;2;2;309891,19;;;1067438,12;326742,09;383371,16;379492,19;;1566447;940707,75;1200675,75;1111070,5;265871,62;;;986745;333308,62;388450,5;374506,59;;1605928,75;943719,44;1209448,62;1111070,5
70075;1;sp|P13035|GLPD_ECOLI;;sp|P13035|GLPD_ECOLI Aerobic glycerol-3-phosphate dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=glpD PE=1 SV=3;160,209;true;2;1;0;0;0;-1;3;3;3;3;53;53;1;3;2;2;;;;1;1;2;3;3;1;4;3;3;0;0;0;1;3;3;4;5;1761482;1616349,75;1968036,5;1583773,25;626895,88;484234,12;447771,38;853151,12;1283667,5;1840547,88;1467039,88;1989064,5;1511266,38;1431288,75;1856049,75;1464047,5;639494,62;490649,81;441888,75;851182,25;1316021,88;1846440,5;1477759,12;1989064,5
70077;1;sp|P0AA04|PTHP_ECOLI;;sp|P0AA04|PTHP_ECOLI Phosphocarrier protein HPr OS=Escherichia coli (strain K12) OX=83333 GN=ptsH PE=1 SV=1;55,254;true;2;1;0;0;0;-1;1;1;1;1;9;9;;1;;1;;;;;1;1;1;1;0;1;0;1;0;0;0;0;1;1;1;1;1684443,5;1645150;1512610,62;1627756,88;445230,47;491009,91;459697,34;392500,53;1173303,88;1548107,12;1294037,88;1282160,88;1445171;1456791,75;1426538,88;1504706,25;454178,28;497515,38;453658,06;391594,72;1202876,62;1553063,38;1303493;1282160,88
70081;1;sp|P25526|GABD_ECOLI;;sp|P25526|GABD_ECOLI Succinate-semialdehyde dehydrogenase [NADP(+)] GabD OS=Escherichia coli (strain K12) OX=83333 GN=gabD PE=1 SV=1;178,396;true;2;1;0;0;0;-1;5;5;5;5;20;20;1;;2;;1;;1;1;;3;1;1;1;0;2;0;1;0;1;1;0;3;1;1;3088437,5;3327604;2350413,5;3346468;614574,88;1059750,12;1332721,88;983942,88;2448026;3076025,75;2635132;3200241;2649729,75;2946616,5;2216668,5;3093491,25;626926;1073791;1315213,25;981672,19;2509727,5;3085873,75;2654386;3200241
70087;1;sp|P0AA25|THIO_ECOLI;;sp|P0AA25|THIO_ECOLI Thioredoxin 1 OS=Escherichia coli (strain K12) OX=83333 GN=trxA PE=1 SV=2;202,488;true;2;1;0;0;0;-1;4;4;4;4;58;58;3;3;2;2;3;2;1;1;2;3;2;3;3;3;2;2;3;2;1;1;2;3;2;3;6829452;6019589,5;5643903;5851747;3427274,5;2905459;2552463,5;2642172;6202724,5;5668304;6445606;6230755;5859339;5330388,5;5322749;5409383;3496152,25;2943953,75;2518930,5;2636074,25;6359062;5686451;6492702;6230755
